ID,YEAR,MONTH,ELEMENT,VALUE1,MFLAG1,QFLAG1,SFLAG1,VALUE2,MFLAG2,QFLAG2,SFLAG2,VALUE3,MFLAG3,QFLAG3,SFLAG3,VALUE4,MFLAG4,QFLAG4,SFLAG4,VALUE5,MFLAG5,QFLAG5,SFLAG5,VALUE6,MFLAG6,QFLAG6,SFLAG6,VALUE7,MFLAG7,QFLAG7,SFLAG7,VALUE8,MFLAG8,QFLAG8,SFLAG8,VALUE9,MFLAG9,QFLAG9,SFLAG9,VALUE10,MFLAG10,QFLAG10,SFLAG10,VALUE11,MFLAG11,QFLAG11,SFLAG11,VALUE12,MFLAG12,QFLAG12,SFLAG12,VALUE13,MFLAG13,QFLAG13,SFLAG13,VALUE14,MFLAG14,QFLAG14,SFLAG14,VALUE15,MFLAG15,QFLAG15,SFLAG15,VALUE16,MFLAG16,QFLAG16,SFLAG16,VALUE17,MFLAG17,QFLAG17,SFLAG17,VALUE18,MFLAG18,QFLAG18,SFLAG18,VALUE19,MFLAG19,QFLAG19,SFLAG19,VALUE20,MFLAG20,QFLAG20,SFLAG20,VALUE21,MFLAG21,QFLAG21,SFLAG21,VALUE22,MFLAG22,QFLAG22,SFLAG22,VALUE23,MFLAG23,QFLAG23,SFLAG23,VALUE24,MFLAG24,QFLAG24,SFLAG24,VALUE25,MFLAG25,QFLAG25,SFLAG25,VALUE26,MFLAG26,QFLAG26,SFLAG26,VALUE27,MFLAG27,QFLAG27,SFLAG27,VALUE28,MFLAG28,QFLAG28,SFLAG28,VALUE29,MFLAG29,QFLAG29,SFLAG29,VALUE30,MFLAG30,QFLAG30,SFLAG30,VALUE31,MFLAG31,QFLAG31,SFLAG31
USC00428922,1951,12,SNOW,0,,,0,86,,,0,0,,,0,94,,,0,30,,,0,71,,,0,25,,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,5,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,64,,,0,38,,,0,18,,,0,0,T,,0,0,T,,0,130,,,0,3,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,127,,,0
USC00428922,1951,12,SNWD,0,T,,0,76,,,0,51,,,0,127,,,0,127,,,0,152,,,0,127,,,0,102,,,0,102,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,76,,,0,127,,,0,178,,,0,152,,,0,102,,,0,127,,,0,178,,,0,102,,,0,76,,,0,51,,,0,25,,,0,0,T,,0,0,T,,0,127,,,0
USC00428922,1951,12,WT03,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,01,TMAX,-50,,,0,-72,,,0,-33,,,0,-44,,,0,-11,,,0,11,,,0,-11,,,0,0,,,0,22,,,0,67,,,0,56,,,0,94,,,0,56,,,0,50,,,0,67,,,0,67,,,0,11,,,0,22,,,0,44,,,0,61,,,0,-6,,,0,83,,,0,83,,,0,72,,,0,50,,,0,61,,,0,61,,,0,50,,,0,61,,,0,61,,,0,67,,,0
USC00428922,1952,01,TMIN,-144,,,0,-167,,,0,-167,,,0,-161,,,0,-167,,,0,-144,,,0,-50,,,0,-72,,,0,-111,,,0,-94,,,0,-17,,,0,33,,,0,28,,,0,-67,,,0,0,,,0,-39,,,0,-61,,,0,-61,,,0,-44,,,0,-22,,,0,-67,,,0,-50,,,0,0,,,0,-11,,,0,6,,,0,6,,,0,6,,,0,-44,,,0,-56,,,0,-56,,,0,-17,,,0
USC00428922,1952,01,PRCP,10,,,0,0,,,0,0,,,0,0,,,0,10,,,0,0,,,0,58,,,0,109,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,66,,,0,0,,,0,0,T,,0,51,,,0,0,,,0,38,,,0,0,,,0,74,,,0,79,,,0,0,,,0,10,,,0,51,,,0,43,,,0,0,,,0,0,,,0,0,,,0,0,,,0,43,,,0
USC00428922,1952,01,SNOW,13,,,0,0,,,0,0,,,0,0,,,0,13,,,0,0,,,0,51,,,0,127,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,64,,,0,0,,,0,0,T,,0,51,,,0,0,,,0,58,,,0,0,,,0,64,,,0,191,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,36,,,0
USC00428922,1952,01,SNWD,152,,,0,127,,,0,127,,,0,127,,,0,127,,,0,127,,,0,152,,,0,279,,,0,254,,,0,203,,,0,152,,,0,127,,,0,102,,,0,152,,,0,127,,,0,76,,,0,102,,,0,76,,,0,102,,,0,76,,,0,127,,,0,254,,,0,203,,,0,152,,,0,127,,,0,102,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,25,,,0
USC00428922,1952,02,TMAX,94,,,0,50,,,0,44,,,0,61,,,0,61,,,0,78,,,0,89,,,0,83,,,0,83,,,0,72,,,0,83,,,0,11,,,0,-22,,,0,-17,,,0,0,,,0,67,,,0,44,,,0,6,,,0,17,,,0,22,,,0,6,,,0,0,,,0,6,,,0,-11,,,0,17,,,0,78,,,0,56,,,0,56,,,0,50,,,0,-9999,,,,-9999,,,
USC00428922,1952,02,TMIN,-17,,,0,0,,,0,-28,,,0,11,,,0,11,,,0,-44,,,0,-22,,,0,-33,,,0,-39,,,0,-39,,,0,-44,,,0,-56,,,0,-78,,,0,-117,,,0,-111,,,0,-56,,,0,-56,,,0,-67,,,0,-122,,,0,-89,,,0,-78,,,0,-117,,,0,-56,,,0,-111,,,0,-128,,,0,-94,,,0,-33,,,0,-61,,,0,-89,,,0,-9999,,,,-9999,,,
USC00428922,1952,02,PRCP,41,,,0,104,,,0,8,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,66,,,0,0,,,0,0,,,0,13,,,0,3,,,0,180,,,0,0,,,0,0,,,0,64,,,0,0,,,0,13,,,0,23,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,23,,,0,-9999,,,,-9999,,,
USC00428922,1952,02,SNOW,25,,,0,36,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,61,,,0,157,,,0,0,,,0,0,,,0,13,,,0,3,,,0,180,,,0,0,,,0,0,,,0,97,,,0,0,,,0,10,,,0,64,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,58,,,0,-9999,,,,-9999,,,
USC00428922,1952,02,SNWD,0,T,,0,51,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,203,,,0,178,,,0,127,,,0,76,,,0,51,,,0,229,,,0,203,,,0,152,,,0,127,,,0,102,,,0,102,,,0,178,,,0,127,,,0,127,,,0,76,,,0,51,,,0,76,,,0,-9999,,,,-9999,,,
USC00428922,1952,02,WT01,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,02,WT03,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,03,TMAX,28,,,0,6,,,0,-17,,,0,33,,,0,22,,,0,33,,,0,94,,,0,89,,,0,72,,,0,61,,,0,-6,,,0,28,,,0,28,,,0,50,,,0,67,,,0,100,,,0,67,,,0,83,,,0,33,,,0,6,,,0,17,,,0,-17,,,0,-6,,,0,28,,,0,56,,,0,83,,,0,89,,,0,144,,,0,156,,,0,61,,,0,94,,,0
USC00428922,1952,03,TMIN,-22,,,0,-44,,,0,-94,,,0,-61,,,0,-22,,,0,-50,,,0,-11,,,0,0,,,0,-28,,,0,-11,,,0,-56,,,0,-50,,,0,-50,,,0,-44,,,0,-28,,,0,33,,,0,-28,,,0,-6,,,0,-61,,,0,-44,,,0,-78,,,0,-94,,,0,-83,,,0,-39,,,0,0,,,0,17,,,0,-6,,,0,-11,,,0,22,,,0,11,,,0,0,,,0
USC00428922,1952,03,PRCP,56,,,0,33,,,0,71,,,0,0,,,0,20,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,279,,,0,10,,,0,0,T,,0,41,,,0,0,,,0,0,,,0,33,,,0,0,T,,0,64,,,0,64,,,0,5,,,0,0,,,0,5,,,0,226,,,0,30,,,0,25,,,0,0,,,0,0,,,0,0,,,0,76,,,0,23,,,0
USC00428922,1952,03,SNOW,56,,,0,46,,,0,71,,,0,0,,,0,20,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,305,,,0,10,,,0,0,T,,0,36,,,0,0,,,0,0,,,0,38,,,0,0,T,,0,76,,,0,53,,,0,5,,,0,0,,,0,0,T,,0,201,,,0,18,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0
USC00428922,1952,03,SNWD,127,,,0,178,,,0,152,,,0,127,,,0,102,,,0,51,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,305,,,0,203,,,0,127,,,0,127,,,0,76,,,0,0,T,,0,51,,,0,0,T,,0,25,,,0,51,,,0,51,,,0,25,,,0,0,T,,0,203,,,0,152,,,0,76,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,03,WT11,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,04,TMAX,111,,,0,100,,,0,117,,,0,144,,,0,217,,,0,228,,,0,217,,,0,111,,,0,122,,,0,139,,,0,128,,,0,144,,,0,172,,,0,83,,,0,100,,,0,150,,,0,189,,,0,228,,,0,211,,,0,94,,,0,139,,,0,167,,,0,244,,,0,244,,,0,256,,,0,256,,,0,272,,,0,189,,,0,167,,,0,200,,,0,-9999,,,
USC00428922,1952,04,TMIN,-6,,,0,33,,,0,11,,,0,11,,,0,39,,,0,56,,,0,111,,,0,0,,,0,11,,,0,33,,,0,44,,,0,22,,,0,56,,,0,50,,,0,0,,,0,28,,,0,39,,,0,94,,,0,89,,,0,67,,,0,39,,,0,67,,,0,61,,,0,100,,,0,133,,,0,133,,,0,111,,,0,100,,,0,89,,,0,89,,,0,-9999,,,
USC00428922,1952,04,PRCP,0,,,0,3,,,0,99,,,0,0,,,0,0,,,0,0,,,0,0,,,0,18,,,0,0,,,0,0,,,0,51,,,0,3,,,0,0,,,0,76,,,0,363,,,0,3,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,10,,,0,0,,,0,-9999,,,
USC00428922,1952,04,SNOW,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,15,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1952,04,SNWD,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,25,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1952,04,WT03,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,04,WT11,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,05,TMAX,244,,,0,278,,,0,261,,,0,233,,,0,250,,,0,222,,,0,267,,,0,156,,,0,144,,,0,217,,,0,261,,,0,267,,,0,239,,,0,239,,,0,128,,,0,139,,,0,183,,,0,211,,,0,228,,,0,194,,,0,122,,,0,100,,,0,200,,,0,250,,,0,250,,,0,217,,,0,267,,,0,283,,,0,244,,,0,233,,,0,272,,,0
USC00428922,1952,05,TMIN,100,,,0,122,,,0,150,,,0,83,,,0,111,,,0,128,,,0,94,,,0,78,,,0,61,,,0,89,,,0,100,,,0,133,,,0,122,,,0,100,,,0,50,,,0,33,,,0,56,,,0,72,,,0,106,,,0,106,,,0,67,,,0,33,,,0,67,,,0,111,,,0,122,,,0,117,,,0,106,,,0,111,,,0,156,,,0,89,,,0,144,,,0
USC00428922,1952,05,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,66,,,0,13,,,0,0,,,0,0,,,0,20,,,0,48,,,0,99,,,0,0,T,,0,0,,,0,0,,,0,3,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0
USC00428922,1952,05,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,05,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,05,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,05,WT05,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,05,WT11,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,06,TMAX,278,,,0,283,,,0,239,,,0,272,,,0,306,,,0,300,,,0,294,,,0,317,,,0,333,,,0,244,,,0,311,,,0,233,,,0,294,,,0,317,,,0,178,,,0,261,,,0,322,,,0,333,,,0,300,,,0,267,,,0,228,,,0,261,,,0,233,,,0,200,,,0,183,,,0,167,,,0,228,,,0,289,,,0,300,,,0,267,,,0,-9999,,,
USC00428922,1952,06,TMIN,144,,,0,139,,,0,172,,,0,133,,,0,150,,,0,200,,,0,150,,,0,144,,,0,178,,,0,144,,,0,128,,,0,111,,,0,106,,,0,156,,,0,89,,,0,78,,,0,117,,,0,200,,,0,217,,,0,139,,,0,144,,,0,111,,,0,150,,,0,89,,,0,94,,,0,117,,,0,89,,,0,122,,,0,172,,,0,106,,,0,-9999,,,
USC00428922,1952,06,TOBS,-9999,,,,-9999,,,,-9999,,,,-178,,I,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,06,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,183,,,0,74,,,0,33,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1952,06,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1952,06,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,-9999,,,
USC00428922,1952,06,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,06,WT11,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,
USC00428922,1952,07,TMAX,278,,,0,267,,,0,322,,,0,344,,,0,328,,,0,300,,,0,283,,,0,300,,,0,339,,,0,272,,,0,300,,,0,278,,,0,267,,,0,289,,,0,317,,,0,333,,,0,333,,,0,350,,,0,306,,,0,311,,,0,339,,,0,350,,,0,367,,,0,333,,,0,322,,,0,322,,,0,283,,,0,311,,,0,328,,,0,300,,,0,311,,,0
USC00428922,1952,07,TMIN,133,,,0,122,,,0,128,,,0,167,,,0,206,,,0,178,,,0,156,,,0,183,,,0,161,,,0,167,,,0,172,,,0,156,,,0,156,,,0,156,,,0,167,,,0,172,,,0,178,,,0,183,,,0,194,,,0,128,,,0,178,,,0,183,,,0,194,,,0,200,,,0,194,,,0,194,,,0,211,,,0,206,,,0,178,,,0,167,,,0,156,,,0
USC00428922,1952,07,PRCP,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,5,,,0,0,T,,0,5,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,38,,,0,0,T,,0,0,,,0,0,,,0,147,,,0
USC00428922,1952,07,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,07,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,07,WT03,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,
USC00428922,1952,07,WT11,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,08,TMAX,306,,,0,322,,,0,344,,,0,344,,,0,344,,,0,306,,,0,311,,,0,333,,,0,311,,,0,289,,,0,322,,,0,339,,,0,333,,,0,311,,,0,328,,,0,322,,,0,339,,,0,333,,,0,306,,,0,317,,,0,306,,,0,328,,,0,328,,,0,322,,,0,317,,,0,294,,,0,278,,,0,278,,,0,278,,,0,250,,,0,272,,,0
USC00428922,1952,08,TMIN,183,,,0,194,,,0,200,,,0,233,,,0,211,,,0,178,,,0,167,,,0,172,,,0,222,,,0,167,,,0,161,,,0,183,,,0,200,,,0,200,,,0,172,,,0,183,,,0,161,,,0,189,,,0,200,,,0,178,,,0,200,,,0,189,,,0,194,,,0,183,,,0,217,,,0,189,,,0,178,,,0,167,,,0,161,,,0,156,,,0,128,,,0
USC00428922,1952,08,TOBS,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-178,,O,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,08,PRCP,10,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,T,,0,0,T,,0,0,T,,0,13,,,0,0,,,0,0,,,0,0,,,0,0,,,0,51,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,15,,,0,25,,,0,0,T,,0,0,T,,0,0,,,0,0,,,0
USC00428922,1952,08,SNOW,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,T,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,08,SNWD,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
USC00428922,1952,08,WT03,1,,,0,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,1,,,0,-9999,,,,1,,,0,1,,,0,1,,,0,1,,,0,1,,,0,-9999,,,,-9999,,,
USC00428922,1952,08,WT11,-9999,,,,-9999,,,,1,,,0,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,,-9999,,,
USC00428922,1952,09,TMAX,239,,,0,294,,,0,333,,,0,328,,,0,311,,,0,311,,,0,311,,,0,294,,,0,306,,,0,289,,,0,222,,,0,206,,,0,194,,,0,244,,,0,283,,,0,289,,,0,289,,,0,300,,,0,294,,,0,272,,,0,267,,,0,261,,,0,278,,,0,283,,,0,283,,,0,294,,,0,272,,,0,267,,,0,267,,,0,250,,,0,-9999,,,
USC00428922,1952,09,TMIN,144,,,0,117,,,0,150,,,0,206,,,0,178,,,0,200,,,0,200,,,0,200,,,0,178,,,0,211,,,0,128,,,0,106,,,0,89,,,0,94,,,0,117,,,0,106,,,0,150,,,0,139,,,0,133,,,0,167,,,0,144,,,0,172,,,0,139,,,0,139,,,0,133,,,0,122,,,0,156,,,0,133,,,0,144,,,0,128,,,0,-9999,,,
