,PRCP_US1UTWS0009,PRCP_USC00421285,PRCP_USC00421918,TMIN_USC00421918,TMAX_USC00421918,PRCP_USC00422294,TMIN_USC00422294,TMAX_USC00422294,PRCP_USC00422726,PRCP_USC00423335,TMIN_USC00424846,TMAX_USC00424846,PRCP_USC00425705,TMIN_USC00425705,TMAX_USC00425705,PRCP_USC00427255,TMIN_USC00427255,TMAX_USC00427255,PRCP_USC00427576,TMIN_USC00427576,PRCP_USC00428114,TMIN_USC00428114,TMAX_USC00428114,PRCP_USC00428668,PRCP_USC00428741,SNOW_USC00428741,SNWD_USC00428741,TMIN_USC00428741,TMAX_USC00428741,TMIN_USC00428939,TMAX_USC00428939,PRCP_USC00429133,TMIN_USC00429133,TMAX_USC00429133,PRCP_USC00429560,TMIN_USC00429560,TMAX_USC00429560,PRCP_USW00024126,SNOW_USW00024126,SNWD_USW00024126,TMIN_USW00024126,TMAX_USW00024126,depth
1986-02-21,18.0,10.0,0.0,-39.0,67.0,8.0,-39.0,56.0,3.0,0.0,-28.0,33.0,15.0,-39.0,61.0,30.0,-6.0,61.0,20.0,-6.0,10.0,-11.0,89.0,20.0,0.0,0.0,0.0,-6.0,94.0,-22.0,67.0,5.0,-56.0,33.0,0.0,-83.0,83.0,3.0,0.0,0.0,-11.0,94.0,
1986-02-22,0.0,0.0,0.0,-28.0,56.0,0.0,-6.0,89.0,0.0,0.0,44.0,72.0,23.0,0.0,83.0,30.0,17.0,72.0,0.0,6.0,0.0,6.0,133.0,0.0,0.0,0.0,0.0,22.0,128.0,-56.0,106.0,0.0,-22.0,67.0,0.0,-28.0,39.0,3.0,0.0,0.0,39.0,133.0,
1986-02-23,13.0,38.0,0.0,-17.0,100.0,5.0,22.0,111.0,0.0,0.0,17.0,89.0,74.0,22.0,100.0,13.0,44.0,89.0,8.0,61.0,0.0,56.0,156.0,8.0,8.0,0.0,0.0,61.0,156.0,6.0,128.0,5.0,17.0,100.0,3.0,11.0,67.0,8.0,0.0,0.0,67.0,156.0,
1986-02-24,0.0,0.0,0.0,6.0,144.0,0.0,39.0,172.0,0.0,0.0,39.0,156.0,0.0,28.0,183.0,0.0,61.0,167.0,5.0,67.0,0.0,56.0,194.0,0.0,0.0,0.0,0.0,56.0,194.0,-6.0,206.0,0.0,28.0,150.0,0.0,22.0,117.0,0.0,0.0,0.0,78.0,194.0,
1986-02-25,0.0,0.0,0.0,-22.0,156.0,0.0,-22.0,183.0,0.0,0.0,-28.0,83.0,0.0,-17.0,183.0,0.0,17.0,172.0,0.0,50.0,0.0,39.0,222.0,0.0,0.0,0.0,0.0,39.0,206.0,17.0,189.0,0.0,0.0,183.0,0.0,-39.0,144.0,0.0,0.0,0.0,56.0,189.0,
1986-02-26,0.0,0.0,0.0,-22.0,183.0,0.0,-17.0,156.0,0.0,0.0,-22.0,117.0,0.0,-11.0,161.0,0.0,17.0,156.0,0.0,39.0,0.0,44.0,217.0,0.0,0.0,0.0,0.0,50.0,183.0,6.0,189.0,0.0,-22.0,172.0,0.0,-28.0,133.0,0.0,0.0,0.0,33.0,161.0,
1986-02-27,0.0,0.0,0.0,-33.0,167.0,0.0,-28.0,156.0,0.0,0.0,-44.0,78.0,0.0,-11.0,172.0,0.0,0.0,150.0,0.0,39.0,0.0,28.0,183.0,0.0,0.0,0.0,0.0,17.0,156.0,-6.0,161.0,0.0,-39.0,139.0,0.0,-50.0,111.0,0.0,0.0,0.0,22.0,139.0,
1986-02-28,0.0,0.0,0.0,-61.0,144.0,0.0,-50.0,167.0,0.0,0.0,-83.0,50.0,0.0,-22.0,167.0,0.0,-17.0,156.0,0.0,11.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,6.0,156.0,-6.0,167.0,0.0,-67.0,150.0,0.0,-83.0,133.0,0.0,0.0,0.0,11.0,161.0,
1986-03-01,0.0,0.0,0.0,-61.0,172.0,0.0,-44.0,183.0,0.0,0.0,-72.0,72.0,0.0,-39.0,189.0,0.0,-11.0,178.0,0.0,33.0,0.0,22.0,228.0,0.0,0.0,0.0,0.0,22.0,183.0,6.0,172.0,0.0,-39.0,172.0,0.0,-72.0,144.0,0.0,0.0,0.0,22.0,167.0,4209.7
1986-03-02,0.0,0.0,0.0,-44.0,194.0,0.0,-28.0,172.0,0.0,0.0,-44.0,122.0,0.0,-22.0,156.0,0.0,22.0,156.0,0.0,44.0,0.0,44.0,222.0,0.0,0.0,0.0,0.0,39.0,172.0,0.0,167.0,0.0,-33.0,156.0,0.0,-56.0,128.0,0.0,0.0,0.0,28.0,150.0,
1986-03-03,0.0,0.0,0.0,-28.0,172.0,0.0,-22.0,156.0,0.0,0.0,-56.0,89.0,0.0,-28.0,178.0,0.0,-6.0,161.0,0.0,56.0,0.0,44.0,200.0,0.0,0.0,0.0,0.0,28.0,178.0,-11.0,189.0,0.0,-39.0,150.0,0.0,-72.0,122.0,0.0,0.0,0.0,28.0,156.0,
1986-03-04,0.0,0.0,0.0,-44.0,144.0,0.0,-39.0,161.0,0.0,0.0,-67.0,128.0,0.0,-39.0,172.0,0.0,-17.0,167.0,0.0,28.0,0.0,17.0,200.0,0.0,0.0,0.0,0.0,17.0,183.0,-11.0,150.0,0.0,-44.0,172.0,0.0,-78.0,94.0,0.0,0.0,0.0,17.0,167.0,
1986-03-05,0.0,0.0,0.0,-44.0,167.0,0.0,-28.0,167.0,0.0,0.0,-33.0,111.0,0.0,-39.0,178.0,0.0,6.0,167.0,0.0,28.0,0.0,22.0,211.0,0.0,0.0,0.0,0.0,17.0,178.0,-11.0,167.0,0.0,-28.0,167.0,0.0,-56.0,144.0,0.0,0.0,0.0,17.0,167.0,
1986-03-06,0.0,0.0,0.0,-56.0,172.0,0.0,-39.0,172.0,0.0,0.0,-22.0,144.0,0.0,-39.0,178.0,0.0,0.0,167.0,0.0,44.0,0.0,6.0,211.0,0.0,0.0,0.0,0.0,28.0,200.0,-17.0,178.0,0.0,-28.0,172.0,0.0,-61.0,156.0,0.0,0.0,0.0,33.0,183.0,
1986-03-07,0.0,0.0,0.0,-50.0,172.0,0.0,-17.0,161.0,0.0,0.0,-33.0,128.0,0.0,-6.0,161.0,0.0,28.0,150.0,0.0,50.0,0.0,39.0,211.0,0.0,0.0,0.0,0.0,67.0,189.0,11.0,167.0,0.0,0.0,139.0,0.0,-44.0,133.0,0.0,0.0,0.0,50.0,189.0,
1986-03-08,66.0,33.0,0.0,-17.0,167.0,76.0,0.0,144.0,305.0,10.0,28.0,139.0,165.0,28.0,150.0,109.0,56.0,144.0,0.0,83.0,0.0,111.0,200.0,0.0,104.0,0.0,0.0,44.0,172.0,11.0,156.0,5.0,56.0,128.0,38.0,17.0,128.0,150.0,0.0,0.0,56.0,172.0,
1986-03-09,216.0,439.0,452.0,0.0,133.0,160.0,0.0,72.0,0.0,124.0,22.0,72.0,137.0,6.0,78.0,127.0,11.0,72.0,196.0,6.0,434.0,-6.0,106.0,381.0,203.0,25.0,0.0,-11.0,94.0,0.0,156.0,221.0,0.0,61.0,71.0,-33.0,50.0,119.0,8.0,0.0,6.0,106.0,
1986-03-10,8.0,0.0,23.0,0.0,67.0,0.0,-11.0,83.0,13.0,0.0,-22.0,67.0,3.0,0.0,94.0,5.0,0.0,89.0,3.0,28.0,5.0,17.0,94.0,28.0,0.0,0.0,0.0,11.0,83.0,0.0,167.0,0.0,-6.0,72.0,0.0,-39.0,67.0,0.0,0.0,0.0,50.0,111.0,
1986-03-11,56.0,168.0,137.0,0.0,72.0,8.0,0.0,61.0,25.0,25.0,-11.0,56.0,43.0,6.0,78.0,206.0,-6.0,72.0,28.0,39.0,114.0,6.0,67.0,36.0,76.0,0.0,0.0,0.0,78.0,11.0,72.0,5.0,-44.0,67.0,28.0,-11.0,44.0,122.0,0.0,0.0,28.0,94.0,
1986-03-12,13.0,69.0,0.0,-11.0,72.0,15.0,-28.0,61.0,107.0,25.0,-22.0,72.0,38.0,-17.0,72.0,5.0,-33.0,67.0,38.0,17.0,0.0,0.0,106.0,5.0,30.0,0.0,0.0,0.0,56.0,-6.0,72.0,15.0,-44.0,89.0,0.0,-33.0,67.0,0.0,0.0,0.0,11.0,89.0,
1986-03-13,0.0,30.0,0.0,-6.0,89.0,3.0,-17.0,61.0,43.0,109.0,-44.0,83.0,8.0,-11.0,72.0,0.0,-6.0,94.0,124.0,11.0,43.0,6.0,89.0,8.0,178.0,178.0,51.0,-17.0,78.0,0.0,78.0,0.0,-50.0,72.0,0.0,-61.0,72.0,15.0,0.0,0.0,17.0,83.0,
1986-03-14,130.0,64.0,48.0,-6.0,72.0,10.0,-11.0,50.0,46.0,66.0,-44.0,44.0,38.0,-11.0,56.0,0.0,-6.0,78.0,41.0,11.0,69.0,0.0,78.0,84.0,124.0,76.0,51.0,-17.0,56.0,0.0,78.0,15.0,-28.0,33.0,33.0,-67.0,50.0,46.0,8.0,0.0,6.0,67.0,
1986-03-15,0.0,18.0,13.0,-39.0,44.0,3.0,-39.0,78.0,,0.0,-72.0,100.0,5.0,-33.0,89.0,5.0,-33.0,89.0,66.0,-33.0,0.0,-17.0,117.0,0.0,0.0,0.0,51.0,-39.0,78.0,-22.0,94.0,5.0,-50.0,61.0,0.0,-94.0,56.0,0.0,0.0,0.0,-22.0,100.0,4210.0
1986-03-16,53.0,5.0,0.0,-22.0,94.0,5.0,0.0,72.0,,119.0,-44.0,72.0,18.0,0.0,72.0,33.0,-6.0,72.0,3.0,-28.0,33.0,6.0,117.0,69.0,28.0,0.0,0.0,0.0,72.0,0.0,78.0,0.0,-6.0,56.0,10.0,-56.0,39.0,13.0,0.0,0.0,28.0,83.0,
1986-03-17,86.0,193.0,94.0,-33.0,50.0,0.0,0.0,44.0,,18.0,-56.0,56.0,28.0,0.0,44.0,107.0,-11.0,33.0,51.0,17.0,43.0,0.0,67.0,122.0,20.0,0.0,0.0,-6.0,44.0,6.0,83.0,23.0,-17.0,39.0,0.0,-78.0,50.0,107.0,10.0,0.0,6.0,56.0,
1986-03-18,30.0,51.0,0.0,-33.0,72.0,0.0,-39.0,61.0,53.0,15.0,-78.0,28.0,8.0,-11.0,78.0,0.0,-22.0,67.0,25.0,17.0,8.0,6.0,72.0,15.0,51.0,25.0,0.0,-17.0,56.0,-17.0,89.0,3.0,-33.0,61.0,0.0,-61.0,39.0,0.0,0.0,0.0,11.0,83.0,
1986-03-19,0.0,0.0,0.0,-56.0,72.0,0.0,-61.0,78.0,0.0,0.0,-72.0,17.0,0.0,-44.0,72.0,0.0,-6.0,89.0,3.0,-11.0,0.0,-17.0,100.0,0.0,0.0,0.0,0.0,-11.0,94.0,-22.0,83.0,0.0,-72.0,78.0,0.0,-50.0,72.0,0.0,0.0,0.0,-11.0,94.0,
1986-03-20,0.0,0.0,0.0,-50.0,89.0,0.0,-44.0,128.0,0.0,46.0,-67.0,44.0,0.0,6.0,133.0,0.0,-11.0,133.0,0.0,0.0,0.0,-11.0,156.0,0.0,0.0,0.0,0.0,0.0,133.0,-22.0,100.0,0.0,-56.0,128.0,0.0,-61.0,194.0,0.0,0.0,0.0,0.0,128.0,
1986-03-21,0.0,0.0,0.0,-56.0,128.0,0.0,-44.0,167.0,0.0,0.0,-56.0,144.0,0.0,-33.0,167.0,0.0,-17.0,167.0,0.0,28.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,178.0,-17.0,144.0,0.0,-44.0,167.0,0.0,-89.0,150.0,0.0,0.0,0.0,22.0,183.0,
1986-03-22,0.0,0.0,0.0,-44.0,167.0,0.0,-28.0,172.0,0.0,0.0,-22.0,144.0,0.0,-44.0,172.0,0.0,17.0,167.0,0.0,67.0,0.0,39.0,217.0,0.0,0.0,0.0,0.0,50.0,172.0,-11.0,183.0,0.0,-56.0,172.0,0.0,-44.0,150.0,0.0,0.0,0.0,56.0,161.0,
1986-03-23,0.0,0.0,0.0,-17.0,178.0,0.0,-22.0,200.0,0.0,0.0,-11.0,133.0,0.0,-17.0,206.0,0.0,28.0,200.0,0.0,72.0,0.0,50.0,233.0,0.0,0.0,0.0,0.0,39.0,200.0,0.0,189.0,0.0,0.0,189.0,0.0,-56.0,178.0,0.0,0.0,0.0,56.0,200.0,
1986-03-24,0.0,0.0,0.0,-11.0,200.0,0.0,0.0,183.0,0.0,0.0,0.0,144.0,0.0,-17.0,161.0,0.0,78.0,167.0,0.0,100.0,0.0,78.0,228.0,0.0,0.0,0.0,0.0,117.0,200.0,0.0,194.0,0.0,11.0,172.0,0.0,-11.0,167.0,0.0,0.0,0.0,89.0,206.0,
1986-03-25,0.0,0.0,13.0,39.0,189.0,0.0,17.0,167.0,30.0,0.0,22.0,161.0,5.0,6.0,128.0,0.0,28.0,117.0,13.0,44.0,25.0,39.0,189.0,8.0,36.0,0.0,0.0,17.0,150.0,39.0,194.0,3.0,11.0,139.0,0.0,-28.0,94.0,13.0,0.0,0.0,28.0,117.0,
1986-03-26,0.0,0.0,0.0,-56.0,128.0,0.0,-56.0,172.0,0.0,0.0,-67.0,156.0,0.0,-44.0,156.0,0.0,-22.0,167.0,0.0,17.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,6.0,167.0,-22.0,128.0,0.0,-67.0,167.0,0.0,-100.0,167.0,0.0,0.0,0.0,17.0,156.0,
1986-03-27,0.0,0.0,0.0,-50.0,178.0,0.0,-28.0,217.0,0.0,0.0,-17.0,189.0,0.0,0.0,217.0,0.0,-11.0,211.0,0.0,39.0,0.0,11.0,256.0,0.0,0.0,0.0,0.0,22.0,206.0,-11.0,189.0,0.0,-56.0,217.0,0.0,-106.0,194.0,0.0,0.0,0.0,28.0,189.0,
1986-03-28,0.0,0.0,0.0,-39.0,222.0,0.0,-11.0,222.0,0.0,0.0,-11.0,178.0,0.0,-44.0,228.0,0.0,22.0,228.0,0.0,67.0,0.0,61.0,267.0,0.0,0.0,0.0,0.0,78.0,244.0,33.0,233.0,0.0,17.0,228.0,0.0,-72.0,206.0,0.0,0.0,0.0,83.0,239.0,
1986-03-29,0.0,0.0,0.0,-6.0,228.0,0.0,-11.0,211.0,0.0,0.0,-33.0,206.0,0.0,-6.0,217.0,0.0,39.0,228.0,,89.0,0.0,78.0,261.0,0.0,0.0,0.0,0.0,94.0,228.0,28.0,222.0,0.0,0.0,222.0,0.0,-67.0,200.0,0.0,0.0,0.0,67.0,222.0,
1986-03-30,0.0,0.0,0.0,-17.0,222.0,0.0,-17.0,211.0,0.0,30.0,11.0,189.0,0.0,-17.0,222.0,30.0,33.0,228.0,,94.0,5.0,61.0,239.0,0.0,0.0,0.0,0.0,78.0,244.0,11.0,211.0,0.0,-11.0,211.0,0.0,-56.0,200.0,3.0,0.0,0.0,83.0,222.0,
1986-03-31,51.0,20.0,79.0,-6.0,217.0,23.0,56.0,200.0,0.0,10.0,0.0,156.0,23.0,-17.0,167.0,30.0,22.0,122.0,15.0,100.0,119.0,72.0,167.0,79.0,8.0,0.0,0.0,56.0,183.0,22.0,222.0,15.0,44.0,167.0,10.0,33.0,167.0,3.0,0.0,0.0,39.0,128.0,
1986-04-01,76.0,0.0,0.0,-11.0,144.0,74.0,-22.0,133.0,0.0,0.0,-67.0,144.0,20.0,-17.0,128.0,51.0,-17.0,122.0,3.0,39.0,36.0,61.0,150.0,69.0,0.0,0.0,0.0,17.0,133.0,17.0,128.0,41.0,-56.0,128.0,0.0,-94.0,83.0,91.0,0.0,0.0,28.0,144.0,4210.2
1986-04-02,295.0,559.0,287.0,11.0,89.0,320.0,-6.0,67.0,0.0,432.0,-11.0,128.0,264.0,6.0,94.0,356.0,-6.0,89.0,310.0,22.0,378.0,0.0,106.0,267.0,660.0,203.0,203.0,-11.0,128.0,0.0,100.0,269.0,0.0,56.0,203.0,0.0,67.0,399.0,0.0,0.0,6.0,72.0,
1986-04-03,0.0,51.0,10.0,-6.0,50.0,8.0,-11.0,83.0,0.0,46.0,-22.0,100.0,5.0,0.0,106.0,0.0,-22.0,94.0,58.0,22.0,15.0,17.0,122.0,0.0,132.0,51.0,102.0,-11.0,72.0,11.0,100.0,0.0,-22.0,83.0,0.0,-33.0,89.0,0.0,0.0,0.0,28.0,106.0,
1986-04-04,0.0,0.0,0.0,-11.0,100.0,0.0,-33.0,122.0,0.0,0.0,-50.0,78.0,0.0,-17.0,128.0,0.0,-11.0,128.0,0.0,28.0,0.0,39.0,167.0,0.0,0.0,0.0,0.0,0.0,122.0,11.0,128.0,0.0,-61.0,100.0,0.0,-83.0,100.0,0.0,0.0,0.0,17.0,144.0,
1986-04-05,0.0,0.0,0.0,0.0,128.0,0.0,0.0,156.0,0.0,0.0,-17.0,72.0,0.0,0.0,167.0,0.0,0.0,178.0,0.0,56.0,0.0,50.0,161.0,0.0,0.0,0.0,0.0,28.0,167.0,33.0,122.0,0.0,-11.0,144.0,0.0,-44.0,144.0,0.0,0.0,0.0,67.0,189.0,
1986-04-06,0.0,0.0,0.0,-17.0,156.0,0.0,-6.0,183.0,0.0,0.0,6.0,89.0,0.0,0.0,256.0,0.0,17.0,211.0,0.0,56.0,0.0,44.0,233.0,0.0,0.0,0.0,0.0,33.0,206.0,28.0,200.0,0.0,-22.0,178.0,0.0,-50.0,194.0,0.0,0.0,0.0,50.0,211.0,
1986-04-07,0.0,0.0,0.0,-6.0,206.0,0.0,17.0,150.0,0.0,3.0,11.0,78.0,0.0,33.0,178.0,10.0,39.0,122.0,0.0,111.0,0.0,67.0,217.0,33.0,8.0,0.0,0.0,44.0,156.0,67.0,194.0,0.0,17.0,161.0,0.0,-44.0,139.0,0.0,0.0,0.0,67.0,161.0,
1986-04-08,0.0,0.0,0.0,-28.0,133.0,0.0,-17.0,117.0,,3.0,-22.0,100.0,10.0,-6.0,139.0,0.0,11.0,167.0,0.0,44.0,5.0,17.0,161.0,0.0,0.0,0.0,0.0,6.0,144.0,0.0,139.0,0.0,-39.0,117.0,25.0,-50.0,139.0,0.0,0.0,0.0,17.0,161.0,
1986-04-09,127.0,183.0,38.0,-17.0,94.0,51.0,0.0,89.0,,38.0,-11.0,100.0,64.0,33.0,100.0,51.0,44.0,122.0,30.0,72.0,91.0,33.0,106.0,191.0,33.0,0.0,0.0,44.0,122.0,44.0,128.0,20.0,11.0,89.0,23.0,-17.0,89.0,79.0,0.0,0.0,56.0,106.0,
1986-04-10,38.0,0.0,86.0,-6.0,89.0,0.0,6.0,144.0,0.0,0.0,6.0,89.0,0.0,6.0,167.0,3.0,50.0,156.0,61.0,44.0,0.0,28.0,178.0,3.0,0.0,0.0,0.0,33.0,167.0,22.0,122.0,0.0,-11.0,156.0,0.0,-28.0,150.0,0.0,0.0,0.0,44.0,156.0,
1986-04-11,0.0,48.0,0.0,-6.0,150.0,43.0,6.0,133.0,36.0,46.0,11.0,78.0,58.0,33.0,183.0,58.0,33.0,150.0,46.0,61.0,51.0,56.0,178.0,46.0,41.0,0.0,0.0,33.0,161.0,39.0,139.0,18.0,6.0,139.0,36.0,-28.0,117.0,20.0,0.0,0.0,67.0,150.0,
1986-04-12,43.0,0.0,25.0,-17.0,139.0,0.0,-6.0,183.0,0.0,0.0,,,0.0,11.0,178.0,0.0,-56.0,200.0,3.0,72.0,0.0,39.0,233.0,0.0,0.0,0.0,0.0,44.0,194.0,39.0,139.0,0.0,28.0,178.0,0.0,-22.0,167.0,122.0,23.0,0.0,6.0,211.0,
1986-04-13,0.0,312.0,58.0,-6.0,183.0,135.0,-28.0,156.0,0.0,112.0,22.0,100.0,152.0,-6.0,56.0,221.0,-28.0,56.0,168.0,6.0,152.0,0.0,56.0,23.0,188.0,152.0,25.0,-22.0,183.0,6.0,72.0,165.0,-33.0,150.0,0.0,-33.0,106.0,56.0,38.0,51.0,6.0,78.0,
1986-04-14,0.0,0.0,0.0,-61.0,72.0,0.0,-67.0,111.0,0.0,0.0,17.0,156.0,0.0,-67.0,183.0,10.0,-44.0,111.0,3.0,0.0,0.0,-39.0,156.0,0.0,0.0,0.0,0.0,-17.0,128.0,-33.0,139.0,0.0,-89.0,89.0,0.0,-83.0,122.0,0.0,0.0,0.0,-6.0,133.0,
1986-04-15,0.0,0.0,0.0,-56.0,139.0,0.0,-22.0,178.0,0.0,0.0,0.0,56.0,0.0,-39.0,183.0,0.0,-11.0,172.0,0.0,33.0,0.0,22.0,222.0,0.0,0.0,0.0,0.0,6.0,194.0,22.0,172.0,0.0,-11.0,156.0,0.0,-78.0,167.0,0.0,0.0,0.0,28.0,200.0,4210.7
1986-04-16,86.0,91.0,38.0,0.0,189.0,89.0,28.0,156.0,178.0,79.0,,,84.0,44.0,167.0,117.0,0.0,150.0,13.0,72.0,51.0,56.0,117.0,102.0,81.0,0.0,0.0,17.0,183.0,11.0,117.0,99.0,11.0,156.0,23.0,0.0,106.0,64.0,0.0,0.0,61.0,156.0,
1986-04-17,122.0,5.0,163.0,0.0,106.0,18.0,17.0,89.0,13.0,46.0,,,3.0,28.0,111.0,3.0,-6.0,100.0,69.0,56.0,193.0,0.0,83.0,127.0,89.0,0.0,0.0,-6.0,100.0,11.0,128.0,104.0,-6.0,67.0,0.0,-6.0,61.0,20.0,0.0,0.0,39.0,100.0,
1986-04-18,23.0,0.0,0.0,0.0,67.0,0.0,0.0,89.0,0.0,18.0,,,0.0,-11.0,111.0,3.0,6.0,100.0,15.0,39.0,38.0,17.0,106.0,36.0,122.0,25.0,0.0,-6.0,100.0,6.0,100.0,0.0,-17.0,94.0,0.0,-28.0,89.0,0.0,0.0,0.0,17.0,106.0,
1986-04-19,0.0,0.0,0.0,-33.0,100.0,0.0,-17.0,122.0,0.0,0.0,,,0.0,-33.0,133.0,0.0,-11.0,139.0,3.0,28.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,17.0,139.0,0.0,172.0,0.0,-33.0,122.0,0.0,-56.0,128.0,0.0,0.0,0.0,17.0,133.0,
1986-04-20,0.0,0.0,0.0,-11.0,128.0,0.0,0.0,189.0,0.0,0.0,-22.0,172.0,0.0,-33.0,200.0,0.0,39.0,194.0,0.0,50.0,0.0,28.0,200.0,0.0,0.0,0.0,0.0,50.0,194.0,-11.0,178.0,0.0,-6.0,189.0,0.0,0.0,183.0,0.0,0.0,0.0,44.0,183.0,
1986-04-21,0.0,0.0,0.0,6.0,183.0,0.0,17.0,222.0,0.0,0.0,28.0,200.0,0.0,17.0,239.0,0.0,39.0,228.0,0.0,72.0,0.0,67.0,250.0,0.0,0.0,0.0,0.0,78.0,228.0,33.0,194.0,0.0,17.0,217.0,0.0,-6.0,217.0,0.0,0.0,0.0,72.0,217.0,
1986-04-22,0.0,0.0,0.0,11.0,222.0,0.0,22.0,239.0,0.0,0.0,0.0,206.0,0.0,28.0,244.0,0.0,50.0,244.0,0.0,111.0,0.0,67.0,272.0,0.0,0.0,0.0,0.0,89.0,261.0,33.0,222.0,0.0,22.0,239.0,0.0,-22.0,211.0,0.0,0.0,0.0,94.0,267.0,
1986-04-23,0.0,0.0,36.0,56.0,244.0,15.0,67.0,206.0,0.0,8.0,50.0,200.0,38.0,33.0,222.0,130.0,67.0,189.0,13.0,111.0,0.0,94.0,244.0,0.0,5.0,0.0,0.0,83.0,239.0,17.0,161.0,0.0,50.0,200.0,53.0,33.0,156.0,30.0,0.0,0.0,100.0,161.0,
1986-04-24,0.0,0.0,0.0,56.0,194.0,0.0,50.0,156.0,3.0,0.0,17.0,122.0,0.0,50.0,156.0,145.0,22.0,100.0,13.0,72.0,36.0,78.0,194.0,3.0,5.0,0.0,0.0,44.0,128.0,28.0,139.0,5.0,39.0,156.0,0.0,0.0,144.0,0.0,0.0,0.0,61.0,122.0,
1986-04-25,64.0,53.0,56.0,22.0,156.0,89.0,11.0,89.0,218.0,56.0,-11.0,89.0,191.0,6.0,83.0,170.0,0.0,78.0,30.0,67.0,43.0,44.0,122.0,86.0,76.0,0.0,0.0,28.0,100.0,-6.0,133.0,71.0,6.0,100.0,25.0,-33.0,83.0,173.0,13.0,0.0,6.0,94.0,
1986-04-26,51.0,340.0,71.0,-17.0,94.0,89.0,-33.0,33.0,,8.0,-44.0,33.0,97.0,-22.0,44.0,25.0,-6.0,39.0,173.0,6.0,104.0,-11.0,89.0,33.0,38.0,0.0,0.0,-28.0,61.0,-11.0,117.0,145.0,-39.0,44.0,0.0,-44.0,33.0,64.0,66.0,0.0,-6.0,50.0,
1986-04-27,0.0,0.0,0.0,-44.0,50.0,0.0,-28.0,106.0,,0.0,-28.0,94.0,0.0,-39.0,122.0,0.0,-11.0,94.0,51.0,-6.0,0.0,-11.0,167.0,0.0,0.0,0.0,0.0,6.0,161.0,6.0,150.0,0.0,-50.0,94.0,0.0,-50.0,89.0,0.0,0.0,0.0,6.0,144.0,
1986-04-28,0.0,5.0,0.0,-39.0,128.0,5.0,44.0,117.0,,0.0,22.0,89.0,51.0,56.0,122.0,89.0,44.0,106.0,3.0,39.0,0.0,78.0,206.0,18.0,0.0,0.0,0.0,67.0,150.0,67.0,167.0,5.0,44.0,122.0,28.0,17.0,72.0,3.0,0.0,0.0,89.0,139.0,
1986-04-29,13.0,10.0,0.0,67.0,189.0,38.0,33.0,106.0,69.0,66.0,17.0,117.0,107.0,33.0,156.0,36.0,28.0,117.0,61.0,67.0,0.0,72.0,206.0,15.0,43.0,0.0,0.0,39.0,161.0,28.0,200.0,23.0,28.0,150.0,102.0,0.0,111.0,36.0,0.0,0.0,61.0,161.0,
1986-04-30,0.0,0.0,0.0,-11.0,172.0,0.0,-22.0,194.0,0.0,0.0,-39.0,161.0,0.0,-17.0,200.0,0.0,-22.0,172.0,0.0,56.0,0.0,28.0,228.0,0.0,0.0,0.0,0.0,22.0,178.0,33.0,200.0,0.0,-44.0,194.0,0.0,-56.0,167.0,0.0,0.0,0.0,28.0,167.0,
1986-05-01,0.0,0.0,0.0,-11.0,206.0,0.0,17.0,233.0,0.0,0.0,0.0,211.0,0.0,-11.0,239.0,0.0,39.0,233.0,0.0,72.0,0.0,83.0,272.0,0.0,0.0,0.0,0.0,56.0,233.0,89.0,211.0,0.0,-44.0,233.0,0.0,-33.0,211.0,0.0,0.0,0.0,72.0,239.0,4211.0
1986-05-02,0.0,0.0,0.0,22.0,239.0,0.0,50.0,261.0,0.0,0.0,33.0,250.0,0.0,72.0,261.0,0.0,67.0,261.0,0.0,117.0,0.0,106.0,306.0,0.0,0.0,0.0,0.0,94.0,272.0,44.0,239.0,0.0,72.0,250.0,0.0,17.0,239.0,0.0,0.0,0.0,133.0,283.0,
1986-05-03,0.0,0.0,0.0,22.0,272.0,0.0,33.0,256.0,,0.0,67.0,239.0,0.0,61.0,267.0,0.0,78.0,261.0,0.0,150.0,0.0,117.0,306.0,0.0,0.0,0.0,0.0,172.0,267.0,56.0,172.0,0.0,44.0,256.0,0.0,11.0,239.0,0.0,0.0,0.0,128.0,283.0,
1986-05-04,66.0,58.0,0.0,28.0,256.0,86.0,33.0,239.0,,28.0,11.0,200.0,165.0,33.0,244.0,76.0,39.0,233.0,0.0,156.0,0.0,72.0,183.0,0.0,38.0,0.0,0.0,0.0,267.0,50.0,167.0,66.0,11.0,233.0,20.0,17.0,206.0,97.0,0.0,0.0,50.0,200.0,
1986-05-05,33.0,46.0,102.0,0.0,144.0,109.0,6.0,106.0,,28.0,-17.0,122.0,160.0,17.0,117.0,0.0,6.0,117.0,97.0,56.0,13.0,28.0,167.0,165.0,28.0,0.0,0.0,11.0,144.0,11.0,156.0,84.0,6.0,106.0,23.0,-22.0,83.0,0.0,0.0,0.0,28.0,139.0,
1986-05-06,33.0,140.0,0.0,6.0,133.0,0.0,39.0,111.0,127.0,99.0,6.0,117.0,33.0,44.0,128.0,43.0,33.0,117.0,18.0,61.0,8.0,61.0,178.0,74.0,38.0,0.0,0.0,11.0,139.0,17.0,128.0,5.0,33.0,106.0,3.0,6.0,111.0,147.0,0.0,0.0,33.0,106.0,
